2022-05-04 13:56:43.886,2.29902229s,init,peer0.org1.example.com
2022-05-04 13:56:46.035,2.104137333s,invoke,init,House1
2022-05-04 13:56:48.185,2.100198911s,invoke,create,Auction
2022-05-04 13:56:50.367,2.132749604s,invoke,submit,Auction,John,100
2022-05-04 13:56:52.497,2.087324472s,invoke,submit,Auction,Jane,200
2022-05-04 13:56:54.636,2.096225971s,invoke,submit,Auction,John,400
2022-05-04 13:56:56.770,2.090611425s,invoke,submit,Auction,Danny,300
2022-05-04 13:56:58.903,2.113989936s,invoke,close,Auction
2022-05-04 13:57:01.066,2.138660195s,invoke,eval,Auction
2022-05-04 13:57:58.716,2.510121572s,init,peer0.org1.example.com
2022-05-04 13:58:00.874,2.11605335s,invoke,init,House2
2022-05-04 13:58:03.034,2.113010688s,invoke,create,Auction
2022-05-04 13:58:05.189,2.115588439s,invoke,submit,Auction,John,100
2022-05-04 13:58:07.347,2.117643729s,invoke,submit,Auction,Jane,200
2022-05-04 13:58:09.522,2.116448071s,invoke,submit,Auction,John,400
2022-05-04 13:58:11.673,2.112032532s,invoke,submit,Auction,Danny,300
2022-05-04 13:58:13.837,2.103975518s,invoke,close,Auction
2022-05-04 13:58:16.012,2.125550427s,invoke,eval,Auction
2022-05-04 13:59:13.795,2.594776467s,init,peer0.org1.example.com
2022-05-04 13:59:15.913,2.099908342s,invoke,init,House3
2022-05-04 13:59:18.051,2.114798456s,invoke,create,Auction
2022-05-04 13:59:20.175,2.09970028s,invoke,submit,Auction,John,100
2022-05-04 13:59:22.346,2.109715386s,invoke,submit,Auction,Jane,200
2022-05-04 13:59:24.496,2.100864351s,invoke,submit,Auction,John,400
2022-05-04 13:59:26.647,2.103064417s,invoke,submit,Auction,Danny,300
2022-05-04 13:59:28.816,2.120169503s,invoke,close,Auction
2022-05-04 13:59:30.974,2.104466954s,invoke,eval,Auction
2022-05-04 14:00:28.439,2.675462154s,init,peer0.org1.example.com
2022-05-04 14:00:30.592,2.103969575s,invoke,init,House4
2022-05-04 14:00:32.751,2.111128915s,invoke,create,Auction
2022-05-04 14:00:34.888,2.088586687s,invoke,submit,Auction,John,100
2022-05-04 14:00:37.040,2.106694014s,invoke,submit,Auction,Jane,200
2022-05-04 14:00:39.179,2.093330488s,invoke,submit,Auction,John,400
2022-05-04 14:00:41.331,2.101937366s,invoke,submit,Auction,Danny,300
2022-05-04 14:00:43.476,2.103521421s,invoke,close,Auction
2022-05-04 14:00:45.598,2.099944912s,invoke,eval,Auction
2022-05-04 14:01:42.203,2.473678381s,init,peer0.org1.example.com
2022-05-04 14:01:44.365,2.111091695s,invoke,init,House5
2022-05-04 14:01:46.504,2.089245504s,invoke,create,Auction
2022-05-04 14:01:48.636,2.09014875s,invoke,submit,Auction,John,100
2022-05-04 14:01:50.792,2.111999857s,invoke,submit,Auction,Jane,200
2022-05-04 14:01:52.940,2.10694798s,invoke,submit,Auction,John,400
2022-05-04 14:01:55.133,2.135350173s,invoke,submit,Auction,Danny,300
2022-05-04 14:01:57.291,2.108452046s,invoke,close,Auction
2022-05-04 14:01:59.448,2.106538346s,invoke,eval,Auction
2022-05-04 14:02:56.927,2.832732416s,init,peer0.org1.example.com
2022-05-04 14:02:59.061,2.092381924s,invoke,init,House6
2022-05-04 14:03:01.210,2.112839978s,invoke,create,Auction
2022-05-04 14:03:03.346,2.088838443s,invoke,submit,Auction,John,100
2022-05-04 14:03:05.497,2.099501154s,invoke,submit,Auction,Jane,200
2022-05-04 14:03:07.603,2.087564481s,invoke,submit,Auction,John,400
2022-05-04 14:03:09.766,2.11381926s,invoke,submit,Auction,Danny,300
2022-05-04 14:03:11.921,2.104402119s,invoke,close,Auction
2022-05-04 14:03:14.077,2.109442709s,invoke,eval,Auction
2022-05-04 14:04:11.158,2.414938045s,init,peer0.org1.example.com
2022-05-04 14:04:13.310,2.101790891s,invoke,init,House7
2022-05-04 14:04:15.443,2.092510064s,invoke,create,Auction
2022-05-04 14:04:17.629,2.127695065s,invoke,submit,Auction,John,100
2022-05-04 14:04:19.773,2.093771278s,invoke,submit,Auction,Jane,200
2022-05-04 14:04:21.910,2.089379023s,invoke,submit,Auction,John,400
2022-05-04 14:04:24.046,2.095451292s,invoke,submit,Auction,Danny,300
2022-05-04 14:04:26.199,2.103378772s,invoke,close,Auction
2022-05-04 14:04:28.354,2.108094012s,invoke,eval,Auction
2022-05-04 14:05:25.802,2.738838404s,init,peer0.org1.example.com
2022-05-04 14:05:27.951,2.099291871s,invoke,init,House8
2022-05-04 14:05:30.089,2.096177164s,invoke,create,Auction
2022-05-04 14:05:32.247,2.104005898s,invoke,submit,Auction,John,100
2022-05-04 14:05:34.384,2.090734823s,invoke,submit,Auction,Jane,200
2022-05-04 14:05:36.537,2.10987766s,invoke,submit,Auction,John,400
2022-05-04 14:05:38.687,2.103564862s,invoke,submit,Auction,Danny,300
2022-05-04 14:05:40.829,2.095445655s,invoke,close,Auction
2022-05-04 14:05:43.001,2.110751093s,invoke,eval,Auction
2022-05-04 14:06:40.108,2.512826163s,init,peer0.org1.example.com
2022-05-04 14:06:42.254,2.097213657s,invoke,init,House9
2022-05-04 14:06:44.451,2.148822499s,invoke,create,Auction
2022-05-04 14:06:46.573,2.102087524s,invoke,submit,Auction,John,100
2022-05-04 14:06:48.708,2.090327742s,invoke,submit,Auction,Jane,200
2022-05-04 14:06:50.876,2.123607052s,invoke,submit,Auction,John,400
2022-05-04 14:06:53.004,2.109594639s,invoke,submit,Auction,Danny,300
2022-05-04 14:06:55.137,2.092105361s,invoke,close,Auction
2022-05-04 14:06:57.281,2.094587036s,invoke,eval,Auction
2022-05-04 14:07:54.815,2.342653204s,init,peer0.org1.example.com
2022-05-04 14:07:56.980,2.114968303s,invoke,init,House10
2022-05-04 14:07:59.143,2.105204257s,invoke,create,Auction
2022-05-04 14:08:01.309,2.118872298s,invoke,submit,Auction,John,100
2022-05-04 14:08:03.448,2.090632523s,invoke,submit,Auction,Jane,200
2022-05-04 14:08:05.579,2.088604345s,invoke,submit,Auction,John,400
2022-05-04 14:08:07.726,2.096667442s,invoke,submit,Auction,Danny,300
2022-05-04 14:08:09.870,2.107014926s,invoke,close,Auction
2022-05-04 14:08:12.034,2.112366417s,invoke,eval,Auction
2022-05-04 14:09:09.117,2.178125238s,init,peer0.org1.example.com
2022-05-04 14:09:11.248,2.108431698s,invoke,init,House11
2022-05-04 14:09:13.407,2.102480323s,invoke,create,Auction
2022-05-04 14:09:15.572,2.122244686s,invoke,submit,Auction,John,100
2022-05-04 14:09:17.748,2.128706456s,invoke,submit,Auction,Jane,200
2022-05-04 14:09:19.869,2.10123676s,invoke,submit,Auction,John,400
2022-05-04 14:09:21.999,2.102325724s,invoke,submit,Auction,Danny,300
2022-05-04 14:09:24.133,2.088683795s,invoke,close,Auction
2022-05-04 14:09:26.311,2.138478697s,invoke,eval,Auction
2022-05-04 14:10:23.591,2.589646585s,init,peer0.org1.example.com
2022-05-04 14:10:25.746,2.103319009s,invoke,init,House12
2022-05-04 14:10:27.886,2.090534707s,invoke,create,Auction
2022-05-04 14:10:30.023,2.092006453s,invoke,submit,Auction,John,100
2022-05-04 14:10:32.165,2.096597015s,invoke,submit,Auction,Jane,200
2022-05-04 14:10:34.359,2.136864031s,invoke,submit,Auction,John,400
2022-05-04 14:10:36.518,2.110896425s,invoke,submit,Auction,Danny,300
2022-05-04 14:10:38.678,2.11464257s,invoke,close,Auction
2022-05-04 14:10:40.846,2.121394998s,invoke,eval,Auction
2022-05-04 14:11:38.126,2.668310142s,init,peer0.org1.example.com
2022-05-04 14:11:40.274,2.097260025s,invoke,init,House13
2022-05-04 14:11:42.441,2.122126111s,invoke,create,Auction
2022-05-04 14:11:44.609,2.108880484s,invoke,submit,Auction,John,100
2022-05-04 14:11:46.754,2.099296404s,invoke,submit,Auction,Jane,200
2022-05-04 14:11:48.879,2.103028615s,invoke,submit,Auction,John,400
2022-05-04 14:11:51.049,2.123201742s,invoke,submit,Auction,Danny,300
2022-05-04 14:11:53.190,2.093963211s,invoke,close,Auction
2022-05-04 14:11:55.350,2.109502759s,invoke,eval,Auction
2022-05-04 14:12:52.725,2.762753989s,init,peer0.org1.example.com
2022-05-04 14:12:54.870,2.09868932s,invoke,init,House14
2022-05-04 14:12:57.038,2.119658489s,invoke,create,Auction
2022-05-04 14:12:59.179,2.094507844s,invoke,submit,Auction,John,100
2022-05-04 14:13:01.312,2.089390364s,invoke,submit,Auction,Jane,200
2022-05-04 14:13:03.456,2.097183849s,invoke,submit,Auction,John,400
2022-05-04 14:13:05.608,2.106149981s,invoke,submit,Auction,Danny,300
2022-05-04 14:13:07.758,2.105551652s,invoke,close,Auction
2022-05-04 14:13:09.914,2.107124572s,invoke,eval,Auction
2022-05-04 14:14:07.029,2.354219312s,init,peer0.org1.example.com
2022-05-04 14:14:09.188,2.122017893s,invoke,init,House15
2022-05-04 14:14:11.339,2.097870098s,invoke,create,Auction
2022-05-04 14:14:13.488,2.101519797s,invoke,submit,Auction,John,100
2022-05-04 14:14:15.613,2.106251635s,invoke,submit,Auction,Jane,200
2022-05-04 14:14:17.781,2.111964485s,invoke,submit,Auction,John,400
2022-05-04 14:14:19.932,2.108069223s,invoke,submit,Auction,Danny,300
2022-05-04 14:14:22.106,2.118130098s,invoke,close,Auction
2022-05-04 14:14:24.300,2.137827788s,invoke,eval,Auction
2022-05-04 14:15:21.782,2.953896655s,init,peer0.org1.example.com
2022-05-04 14:15:23.925,2.1022896s,invoke,init,House16
2022-05-04 14:15:26.040,2.090954287s,invoke,create,Auction
2022-05-04 14:15:28.178,2.092172947s,invoke,submit,Auction,John,100
2022-05-04 14:15:30.322,2.090927668s,invoke,submit,Auction,Jane,200
2022-05-04 14:15:32.460,2.089383128s,invoke,submit,Auction,John,400
2022-05-04 14:15:34.618,2.110118913s,invoke,submit,Auction,Danny,300
2022-05-04 14:15:36.779,2.111417587s,invoke,close,Auction
2022-05-04 14:15:38.945,2.113450904s,invoke,eval,Auction
2022-05-04 14:16:36.047,2.431286906s,init,peer0.org1.example.com
2022-05-04 14:16:38.226,2.127386059s,invoke,init,House17
2022-05-04 14:16:40.401,2.128221329s,invoke,create,Auction
2022-05-04 14:16:42.553,2.109386245s,invoke,submit,Auction,John,100
2022-05-04 14:16:44.710,2.105115064s,invoke,submit,Auction,Jane,200
2022-05-04 14:16:46.893,2.123895969s,invoke,submit,Auction,John,400
2022-05-04 14:16:49.081,2.139981551s,invoke,submit,Auction,Danny,300
2022-05-04 14:16:51.253,2.120971642s,invoke,close,Auction
2022-05-04 14:16:53.414,2.107844309s,invoke,eval,Auction
2022-05-04 14:17:50.141,2.313176645s,init,peer0.org1.example.com
2022-05-04 14:17:52.290,2.098500209s,invoke,init,House18
2022-05-04 14:17:54.412,2.099196421s,invoke,create,Auction
2022-05-04 14:17:56.543,2.086477188s,invoke,submit,Auction,John,100
2022-05-04 14:17:58.688,2.110170167s,invoke,submit,Auction,Jane,200
2022-05-04 14:18:00.832,2.093642584s,invoke,submit,Auction,John,400
2022-05-04 14:18:02.986,2.113481926s,invoke,submit,Auction,Danny,300
2022-05-04 14:18:05.166,2.117822723s,invoke,close,Auction
2022-05-04 14:18:07.322,2.105285345s,invoke,eval,Auction
2022-05-04 14:19:04.359,2.834736945s,init,peer0.org1.example.com
2022-05-04 14:19:06.546,2.129059336s,invoke,init,House19
2022-05-04 14:19:08.691,2.106387548s,invoke,create,Auction
2022-05-04 14:19:10.833,2.100938107s,invoke,submit,Auction,John,100
2022-05-04 14:19:12.980,2.097340605s,invoke,submit,Auction,Jane,200
2022-05-04 14:19:15.114,2.113114751s,invoke,submit,Auction,John,400
2022-05-04 14:19:17.255,2.091511512s,invoke,submit,Auction,Danny,300
2022-05-04 14:19:19.403,2.098068937s,invoke,close,Auction
2022-05-04 14:19:21.541,2.09220562s,invoke,eval,Auction
2022-05-04 14:20:18.571,2.381086169s,init,peer0.org1.example.com
2022-05-04 14:20:20.744,2.123908554s,invoke,init,House20
2022-05-04 14:20:22.892,2.12115332s,invoke,create,Auction
2022-05-04 14:20:25.021,2.104670721s,invoke,submit,Auction,John,100
2022-05-04 14:20:27.171,2.104857244s,invoke,submit,Auction,Jane,200
2022-05-04 14:20:29.304,2.086414166s,invoke,submit,Auction,John,400
2022-05-04 14:20:31.443,2.120435398s,invoke,submit,Auction,Danny,300
2022-05-04 14:20:33.593,2.101556963s,invoke,close,Auction
2022-05-04 14:20:35.753,2.113384267s,invoke,eval,Auction
2022-05-04 14:21:32.538,2.403847656s,init,peer0.org1.example.com
2022-05-04 14:21:34.705,2.119947392s,invoke,init,House21
2022-05-04 14:21:36.863,2.134559457s,invoke,create,Auction
2022-05-04 14:21:38.991,2.105913757s,invoke,submit,Auction,John,100
2022-05-04 14:21:41.140,2.102972549s,invoke,submit,Auction,Jane,200
2022-05-04 14:21:43.280,2.094037821s,invoke,submit,Auction,John,400
2022-05-04 14:21:45.398,2.094124592s,invoke,submit,Auction,Danny,300
2022-05-04 14:21:47.538,2.106054938s,invoke,close,Auction
2022-05-04 14:21:49.689,2.106555164s,invoke,eval,Auction
2022-05-04 14:22:46.538,2.332492087s,init,peer0.org1.example.com
2022-05-04 14:22:48.684,2.101671868s,invoke,init,House22
2022-05-04 14:22:50.836,2.101204949s,invoke,create,Auction
2022-05-04 14:22:52.983,2.099463679s,invoke,submit,Auction,John,100
2022-05-04 14:22:55.118,2.088728473s,invoke,submit,Auction,Jane,200
2022-05-04 14:22:57.272,2.093631047s,invoke,submit,Auction,John,400
2022-05-04 14:22:59.422,2.103581493s,invoke,submit,Auction,Danny,300
2022-05-04 14:23:01.574,2.104208807s,invoke,close,Auction
2022-05-04 14:23:03.724,2.10186292s,invoke,eval,Auction
2022-05-04 14:24:01.013,2.377368375s,init,peer0.org1.example.com
2022-05-04 14:24:03.190,2.138855678s,invoke,init,House23
2022-05-04 14:24:05.318,2.107340274s,invoke,create,Auction
2022-05-04 14:24:07.436,2.095660274s,invoke,submit,Auction,John,100
2022-05-04 14:24:09.645,2.151583758s,invoke,submit,Auction,Jane,200
2022-05-04 14:24:11.814,2.122794618s,invoke,submit,Auction,John,400
2022-05-04 14:24:13.941,2.107002053s,invoke,submit,Auction,Danny,300
2022-05-04 14:24:16.072,2.089005172s,invoke,close,Auction
2022-05-04 14:24:18.221,2.097034281s,invoke,eval,Auction
2022-05-04 14:25:14.874,2.269802297s,init,peer0.org1.example.com
2022-05-04 14:25:17.008,2.11686549s,invoke,init,House24
2022-05-04 14:25:19.155,2.122146946s,invoke,create,Auction
2022-05-04 14:25:21.289,2.089637133s,invoke,submit,Auction,John,100
2022-05-04 14:25:23.464,2.121507684s,invoke,submit,Auction,Jane,200
2022-05-04 14:25:25.602,2.097570735s,invoke,submit,Auction,John,400
2022-05-04 14:25:27.756,2.130195731s,invoke,submit,Auction,Danny,300
2022-05-04 14:25:29.912,2.105675839s,invoke,close,Auction
2022-05-04 14:25:32.081,2.125802678s,invoke,eval,Auction
2022-05-04 14:26:28.827,2.403512611s,init,peer0.org1.example.com
2022-05-04 14:26:30.979,2.099020908s,invoke,init,House25
2022-05-04 14:26:33.121,2.0908491s,invoke,create,Auction
2022-05-04 14:26:35.289,2.109321081s,invoke,submit,Auction,John,100
2022-05-04 14:26:37.448,2.099239473s,invoke,submit,Auction,Jane,200
2022-05-04 14:26:39.589,2.088688164s,invoke,submit,Auction,John,400
2022-05-04 14:26:41.725,2.089682257s,invoke,submit,Auction,Danny,300
2022-05-04 14:26:43.887,2.111692856s,invoke,close,Auction
2022-05-04 14:26:46.053,2.110487713s,invoke,eval,Auction
2022-05-04 14:27:43.852,3.010376724s,init,peer0.org1.example.com
2022-05-04 14:27:45.990,2.094867486s,invoke,init,House26
2022-05-04 14:27:48.124,2.088060778s,invoke,create,Auction
2022-05-04 14:27:50.251,2.084898348s,invoke,submit,Auction,John,100
2022-05-04 14:27:52.415,2.115188527s,invoke,submit,Auction,Jane,200
2022-05-04 14:27:54.571,2.119302763s,invoke,submit,Auction,John,400
2022-05-04 14:27:56.721,2.106866137s,invoke,submit,Auction,Danny,300
2022-05-04 14:27:58.877,2.108784427s,invoke,close,Auction
2022-05-04 14:28:01.005,2.087440252s,invoke,eval,Auction
2022-05-04 14:28:58.523,2.855111631s,init,peer0.org1.example.com
2022-05-04 14:29:00.672,2.108211175s,invoke,init,House27
2022-05-04 14:29:02.819,2.111203604s,invoke,create,Auction
2022-05-04 14:29:04.992,2.116124634s,invoke,submit,Auction,John,100
2022-05-04 14:29:07.150,2.104573903s,invoke,submit,Auction,Jane,200
2022-05-04 14:29:09.283,2.112905716s,invoke,submit,Auction,John,400
2022-05-04 14:29:11.412,2.08273121s,invoke,submit,Auction,Danny,300
2022-05-04 14:29:13.566,2.1058273s,invoke,close,Auction
2022-05-04 14:29:15.712,2.100302366s,invoke,eval,Auction
2022-05-04 14:30:12.749,2.276422491s,init,peer0.org1.example.com
2022-05-04 14:30:14.895,2.101440658s,invoke,init,House28
2022-05-04 14:30:17.072,2.129970337s,invoke,create,Auction
2022-05-04 14:30:19.239,2.116727947s,invoke,submit,Auction,John,100
2022-05-04 14:30:21.380,2.097997956s,invoke,submit,Auction,Jane,200
2022-05-04 14:30:23.531,2.108498599s,invoke,submit,Auction,John,400
2022-05-04 14:30:25.687,2.106293957s,invoke,submit,Auction,Danny,300
2022-05-04 14:30:27.830,2.09796323s,invoke,close,Auction
2022-05-04 14:30:29.989,2.115738774s,invoke,eval,Auction
2022-05-04 14:31:27.207,2.350043957s,init,peer0.org1.example.com
2022-05-04 14:31:29.397,2.139905597s,invoke,init,House29
2022-05-04 14:31:31.531,2.091102312s,invoke,create,Auction
2022-05-04 14:31:33.659,2.081129576s,invoke,submit,Auction,John,100
2022-05-04 14:31:35.800,2.092121612s,invoke,submit,Auction,Jane,200
2022-05-04 14:31:37.969,2.11936884s,invoke,submit,Auction,John,400
2022-05-04 14:31:40.121,2.105094841s,invoke,submit,Auction,Danny,300
2022-05-04 14:31:42.293,2.112844276s,invoke,close,Auction
2022-05-04 14:31:44.443,2.104043978s,invoke,eval,Auction
2022-05-04 14:32:41.387,2.331846705s,init,peer0.org1.example.com
2022-05-04 14:32:43.531,2.096825956s,invoke,init,House30
2022-05-04 14:32:45.710,2.130707784s,invoke,create,Auction
2022-05-04 14:32:47.849,2.087349049s,invoke,submit,Auction,John,100
2022-05-04 14:32:50.021,2.12286199s,invoke,submit,Auction,Jane,200
2022-05-04 14:32:52.164,2.095536865s,invoke,submit,Auction,John,400
2022-05-04 14:32:54.319,2.108381522s,invoke,submit,Auction,Danny,300
2022-05-04 14:32:56.458,2.092119878s,invoke,close,Auction
2022-05-04 14:32:58.608,2.103885782s,invoke,eval,Auction
2022-05-04 14:33:56.242,2.373525114s,init,peer0.org1.example.com
2022-05-04 14:33:58.417,2.124758774s,invoke,init,House31
2022-05-04 14:34:00.559,2.093401001s,invoke,create,Auction
2022-05-04 14:34:02.706,2.095886093s,invoke,submit,Auction,John,100
2022-05-04 14:34:04.872,2.12160492s,invoke,submit,Auction,Jane,200
